Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Returned_Flag,Return_Probability
8217,CA-2015-120845,9/25/2015,10/2/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,2,0.7,-2.2848,1,0.9985529319307027
8219,CA-2014-120775,10/3/2014,10/7/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,3,0.6,-19.0656,1,0.9922804004474172
8221,CA-2014-120775,10/3/2014,10/7/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,1,0.9996938249837333
8236,CA-2017-102204,5/1/2017,5/6/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.45,-458.1468,1,0.9271313056323583
8247,CA-2015-129217,5/10/2015,5/10/2015,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,0.8,-191.619,1,0.9996556108367968
8249,CA-2016-133816,5/10/2016,5/13/2016,Second Class,CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,2,0.4,-123.998,1,0.861330037568085
8250,CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,2,0.8,-16.818,1,0.9997138894879348
8251,CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2,0.6,-1.8848,1,0.992729292165375
8252,CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,0.8,-470.548,1,0.9996632450322035
8264,CA-2015-138457,9/13/2015,9/17/2015,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4,0.7,-10.0372,1,0.9983527761533203
8268,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.375,1,0.5,-47.175,1,0.9669205660186381
8277,US-2016-139262,2/21/2016,2/25/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,-2.7588,1,0.9984547009820964
8278,US-2016-139262,2/21/2016,2/25/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2,0.7,-26.726,1,0.9985622084830702
8286,CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3,0.6,-33.6414,1,0.9923115349846918
8293,CA-2015-106362,12/11/2015,12/15/2015,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3,0.7,-7.5768,1,0.9984567659085284
8322,US-2016-149790,9/26/2016,10/1/2016,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,2,0.8,-24.9984,1,0.9997141466092491
8327,CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.864,4,0.8,-4.5824,1,0.999673054133584
8328,CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.192,7,0.8,-164.836,1,0.9996089842780657
8353,CA-2017-132199,5/3/2017,5/8/2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,4,0.7,-17.592,1,0.9983572271718361
8354,CA-2017-132199,5/3/2017,5/8/2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,5,0.4,-112.041,1,0.8253785057994301
8355,CA-2017-132199,5/3/2017,5/8/2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,5,0.7,-44.94,1,0.9982590038848561
8362,CA-2017-147207,1/2/2017,1/4/2017,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,5.432,2,0.8,-13.58,1,0.9997135522928026
8372,CA-2014-165393,12/27/2014,12/30/2014,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,1,0.8,-8.4728,1,0.9997317853153157
8398,US-2014-120236,9/3/2014,9/4/2014,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,5,0.8,-11.52,1,0.9996511406500761
8411,CA-2016-130820,11/15/2016,11/15/2016,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,4,0.4,-199.5076,1,0.8417617207615872
8426,CA-2016-137652,8/28/2016,8/30/2016,First Class,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,18.432,8,0.7,-12.288,1,0.9978595416005271
8435,US-2014-127635,9/14/2014,9/18/2014,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,5,0.6,-6.723,1,0.9911639552201864
8436,US-2014-127635,9/14/2014,9/18/2014,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,8.552,2,0.8,-13.6832,1,0.9997137343574846
8443,US-2016-155173,3/6/2016,3/10/2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2,0.4,-71.99,1,0.8535566593546617
8444,US-2016-155173,3/6/2016,3/10/2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,1,0.7,-1.4982,1,0.9986447275991759
8445,US-2016-155173,3/6/2016,3/10/2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,68.238,3,0.4,-12.5103,1,0.8351752346173443
8455,CA-2016-125087,4/18/2016,4/23/2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,5,0.6,-67.137,1,0.9913720020812983
8458,US-2017-118556,5/28/2017,6/2/2017,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,1,0.9996939357708748
8459,CA-2014-126200,8/25/2014,8/29/2014,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",25.68,3,0.8,-39.804,1,0.9996953120180889
8460,CA-2014-126200,8/25/2014,8/29/2014,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12.384,3,0.8,-19.8144,1,0.9996944853703525
8475,CA-2017-169404,4/9/2017,4/14/2017,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,37.896,4,0.7,-29.0536,1,0.998361069937651
8495,CA-2015-109190,10/23/2015,10/28/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6.08,1,0.8,-10.336,1,0.9997318452138668
8506,CA-2016-130400,3/8/2016,3/12/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,9,0.8,-14.1696,1,0.9995461188481302
8513,CA-2016-144645,2/2/2016,2/8/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2,0.6,-77.4732,1,0.9928302147000466
8518,CA-2017-149720,6/4/2017,6/7/2017,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,6,0.6,-17.4432,1,0.9906066562331752
8525,CA-2017-161172,3/16/2017,3/16/2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376,2,0.4,-7.396,1,0.8434034262328196
8527,CA-2017-161172,3/16/2017,3/16/2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,3,0.7,-3.462,1,0.9984551509749148
8537,CA-2015-157343,6/7/2015,6/11/2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312,4,0.7,-12.208,1,0.9983545250537278
8562,CA-2016-132829,12/23/2016,12/26/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,0.6,-0.7566,1,0.9927257837906667
8564,US-2017-108315,4/30/2017,5/4/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842,3,0.7,-3.5508,1,0.9984550406114294
8573,CA-2014-121629,11/28/2014,12/2/2014,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,5,0.4,-199.77,1,0.842996993662791
8581,CA-2014-130673,5/20/2014,5/22/2014,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.332,3,0.6,-5.9409,1,0.9922468453873611
8586,US-2017-132927,12/9/2017,12/15/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,0.7,-8.1312,1,0.9979927359078967
8621,US-2017-119319,11/6/2017,11/9/2017,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,5,0.6,-19.864,1,0.9912006549954032
8624,CA-2015-136147,11/13/2015,11/18/2015,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,1,0.9981620719499026
8630,CA-2015-164084,9/7/2015,9/12/2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2,0.4,-120.294,1,0.8548067197523924
8632,CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,0.5,-78.078,1,0.9582625583984818
8633,CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,0.7,-913.176,1,0.9985744954353707
8635,CA-2017-159793,8/25/2017,8/29/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,130.98,2,0.5,-89.0664,1,0.9651719872438161
8641,US-2017-148551,1/12/2017,1/16/2017,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,5,0.8,-1141.47,1,0.9997007838420943
8642,CA-2017-147767,12/2/2017,12/2/2017,Same Day,SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,85345,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,67.86,6,0.7,-45.24,1,0.998142053123595
8645,CA-2015-108259,11/8/2015,11/15/2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,39.879,7,0.7,-29.2446,1,0.9980044580825096
8650,CA-2016-164574,7/29/2016,8/3/2016,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",27.396,3,0.7,-20.0904,1,0.9984621161988957
8659,CA-2016-168361,6/21/2016,6/25/2016,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.836,1,0.8,-1.3376,1,0.9997315584978386
8662,CA-2015-131856,5/12/2015,5/17/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,21.968,4,0.6,-15.9268,1,0.9917427008757801
8677,CA-2017-163265,2/16/2017,2/21/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7.692,1,0.6,-3.6537,1,0.9931937850245348
8679,CA-2016-112739,9/2/2016,9/7/2016,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608,8,0.8,-13.3424,1,0.9995750221630268
8691,CA-2016-136770,8/14/2016,8/18/2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,0.4,-56.3108,1,0.8491184976086027
8692,CA-2016-136770,8/14/2016,8/18/2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,247.188,2,0.4,-49.4376,1,0.8487863260870023
8699,CA-2017-119284,6/15/2017,6/20/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96,2,0.4,-28.224,1,0.8454541781830743
8716,CA-2017-121678,11/16/2017,11/20/2017,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.824,1,0.7,-1.3984,1,0.9986446671793334
8717,CA-2016-120824,6/12/2016,6/16/2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,4,0.8,-160.96,1,0.9996771271851296
8718,CA-2016-120824,6/12/2016,6/16/2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.984,2,0.6,-4.5396,1,0.992732634153902
8723,CA-2016-120824,6/12/2016,6/16/2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,2,0.8,-2.667,1,0.9997133240818018
8738,CA-2017-161592,4/6/2017,4/10/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.1,5,0.7,-5.94,1,0.9982390159037063
8740,US-2017-131961,12/8/2017,12/11/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988,2,0.4,-20.997,1,0.8444669022084312
8755,CA-2017-152198,9/9/2017,9/10/2017,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.86,3,0.7,-3.564,1,0.9984550462712867
8756,CA-2017-152198,9/9/2017,9/10/2017,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258,2,0.7,-5.215,1,0.998553813523253
8766,CA-2015-107083,11/21/2015,11/27/2015,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.696,2,0.8,-2.544,1,0.9997133341297118
8767,CA-2015-107083,11/21/2015,11/27/2015,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588,3,0.8,-67.617,1,0.9996952442099035
8768,CA-2015-107083,11/21/2015,11/27/2015,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98,5,0.8,-13.167,1,0.9996511619753695
8800,CA-2014-116666,5/8/2014,5/10/2014,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,5,0.4,239.996,0,0.8634208914080389
8808,US-2017-110646,10/26/2017,10/31/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282,3,0.7,-27.735,1,0.9984639574111774
8809,US-2017-110646,10/26/2017,10/31/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,118.65,5,0.4,19.775,0,0.8177651527221718
8822,CA-2017-100622,11/3/2017,11/7/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086,2,0.7,-2.9964,1,0.9985531740245702
8845,CA-2017-156664,12/18/2017,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,3,0.7,-6.03,1,0.9984557931907679
8851,CA-2015-140718,7/2/2015,7/4/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,2,0.7,-2.3136,1,0.9985528223566796
8873,US-2014-105137,10/10/2014,10/10/2014,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,2,0.7,-71.3958,1,0.9985817222932649
8874,US-2014-105137,10/10/2014,10/10/2014,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2,0.7,-13.3936,1,0.9985573433429915
8875,CA-2017-142489,11/14/2017,11/16/2017,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,5,0.8,-32.985,1,0.9996521564165013
8877,US-2016-141264,8/13/2016,8/19/2016,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,0.8,-153.2024,1,0.9997347174309766
8885,CA-2014-107398,8/25/2014,8/30/2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.528,4,0.7,-4.5696,1,0.998350574327102
8886,CA-2014-107398,8/25/2014,8/30/2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.862,3,0.7,-2.2896,1,0.9984544179007087
8887,CA-2014-107398,8/25/2014,8/30/2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,8,0.7,-16.6848,1,0.997860596692184
8901,CA-2016-150483,5/31/2016,6/4/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064,3,0.6,-12.8256,1,0.9922808501209434
8913,CA-2017-102610,11/4/2017,11/8/2017,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,2,0.7,-2.97,1,0.9985530202908159
8916,US-2016-144057,5/9/2016,5/13/2016,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,4,0.8,-20.4352,1,0.9996737409573497
8917,US-2016-144057,5/9/2016,5/13/2016,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,4,0.8,-131.7168,1,0.9996760991823872
8919,US-2016-144057,5/9/2016,5/13/2016,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,6,0.8,-27.792,1,0.9996282162076339
8924,CA-2017-133928,6/11/2017,6/17/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Hickory,North Carolina,28601,South,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572,4,0.7,-3.81,1,0.9983499176389722
8926,CA-2016-168032,1/30/2016,2/3/2016,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,1.728,3,0.8,-2.6784,1,0.9996938212402243
8927,CA-2016-168032,1/30/2016,2/3/2016,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,FUR-TA-10004256,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,626.1,3,0.5,-538.446,1,0.9663310825307638
8942,CA-2016-159023,11/3/2016,11/5/2016,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465,1,0.9979899041320344
8943,CA-2016-159023,11/3/2016,11/5/2016,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.991,3,0.7,-251.9874,1,0.9985091453608378
